Wed Apr 01 16:10:39 CEST 2015;hardwareActus;France;Windows,10,devient,Windows,«,Two,»,http://t.co/Z6FljxxV7p,toms
Wed Apr 01 16:10:31 CEST 2015;Korben;Cournon d'Auvergne, France;"La,DARPA,prépare,la,succession,du,GPS,avec,une,technologie,de,géolocalisation,sans,satellite,",http://t.co/ABiVuGPlaM,#kbn
Wed Apr 01 16:09:39 CEST 2015;Korben;Cournon d'Auvergne, France;Géniale,cette,utilisation,du,RT,https://t.co/UZ5ZGdEAnw,#kbn
Wed Apr 01 16:08:46 CEST 2015;LDLC;France;Bon,@mistervonline,faut,pas,s'énerver,comme,ça,pour,des,chouquettes,On,vous,livre,rapido,https://t.co/PZVBvtaoLY,#LDLChouquetterie
Wed Apr 01 16:08:06 CEST 2015;hardwareActus;France;Et,si,Steam,était,un,tremplin,pour,le,cinéma,indépendant,http://t.co/L74xJeBxZ6,pcworld
Wed Apr 01 16:07:39 CEST 2015;Korben;Cournon d'Auvergne, France;"L'appli,de,rencontres,Happn,a,exposé,par,erreur,la,localisation,précise,de,ses,membres",http://t.co/PdaqBki8Yg,#kbn
Wed Apr 01 16:07:39 CEST 2015;hardwareActus;France;[DIY],Vous,allez,aimer,ce,casque,Bluetooth,SNES,http://t.co/8YVjjWxCDU,http://t.co/5Ge4M8cJac
Wed Apr 01 16:07:37 CEST 2015;hardwareActus;France;Pluton,a,besoin,de,vous,pour,se,cartographier,http://t.co/Rjo8exWhFq,http://t.co/mt8nKr5fTy
Wed Apr 01 16:06:31 CEST 2015;begeek;France;Google,présente,de,nouveaux,Chromebook,et,une,clé,HDMI,la,Chromebit,http://t.co/FA4vSKt46g,http://t.co/jGw7Jv8lkY
Wed Apr 01 16:05:06 CEST 2015;hardwareActus;France;Selon,une,étude,d’IBM,tous,les,utilisateurs,de,smartphone,sont,en,danger,http://t.co/lo5oiqcbYG,pcinpact
Wed Apr 01 16:05:05 CEST 2015;hardwareActus;France;La,CNIL,favorable,à,l’analyse,des,flux,HTTPS,sous,conditions,http://t.co/2sjQ2b5PCq,pcinpact
Wed Apr 01 16:05:03 CEST 2015;Korben;Cournon d'Auvergne, France;((((,"Singapour ,en,prison,à,17 ans,pour,une,vidéo,« irrespectueuse »,pour,Lee,Kwan,Yew",http://t.co/tWFzp0FiAH,#kbn
Wed Apr 01 16:04:46 CEST 2015;hardwareActus;France;Selon,une,étude,d’IBM,tous,les,utilisateurs,de,smartphone,sont,en,danger,http://t.co/W9t15yJamz,NextINpact,http://t.co/XEutJLlhbU
Wed Apr 01 16:00:32 CEST 2015;iPhoneAddictFr;Dans la pomme;Scarlett,Johansson,devrait,faire,la,prochaine,voix,féminine,de,Siri,http://t.co/FNRqpVJLrQ,http://t.co/9DDIyV9NUC
Wed Apr 01 16:00:28 CEST 2015;JVCom;France;PlayStation,Plus,Les,jeux,gratuits,d'avril,👉http://t.co/jBM36lBvB5,http://t.co/jdibH1r8AD
Wed Apr 01 16:00:12 CEST 2015;hardwareActus;France;Whatsapp,les,appels,vocaux,sont,disponibles,http://t.co/Q2AmgT0J0v,generation-nt
Wed Apr 01 15:57:08 CEST 2015;hardwareActus;France;Windows,10,Microsoft,renomme,Xbox,Music,et,Xbox,Video,http://t.co/gGQjpWobK6,LeJournalduGeek
Wed Apr 01 15:57:07 CEST 2015;hardwareActus;France;Quels,jeux,nous,«,offrent,»,le,PS,Plus,et,le,Xbox,Live,ce,mois-ci ,http://t.co/26oNuo69BH,LeJournalduGeek
Wed Apr 01 15:57:06 CEST 2015;hardwareActus;France;Pluton,a,besoin,de,vous,pour,se,cartographier,http://t.co/c3YiGSV12n,LeJournalduGeek
Wed Apr 01 15:56:23 CEST 2015;JournalDuGeek;Paris;Numericable-SFR,lance,RED,Fibre,l'offre,Fibre,+,4G,de,RED,à,partir,de,19,99€,http://t.co/aySthXuS8V,http://t.co/02ms14KrrA
Wed Apr 01 15:55:09 CEST 2015;NormanDesVideos;Paris;DIJON,J'ARRIVE
Wed Apr 01 15:54:05 CEST 2015;Clubic;;Windows,10,Microsoft,publie,deux,nouvelles,applications,universelles,en,Preview,http://t.co/bZGZI496PT
Wed Apr 01 15:53:44 CEST 2015;viedemerde;Reims, France;Au,nom,Ya,plus,le,soleille,(,rev1,la,gross,boule,jone,ds,le,ciel,http://t.co/bxLQpozdwU
Wed Apr 01 15:53:37 CEST 2015;LDLC;France;Vous,êtes,top,avec,vos,créations,pour,la,#LDLChouquetterie,<3
Wed Apr 01 15:53:19 CEST 2015;LDLC;France;RT,@AltsMatou,@LDLC,Ça,manque,un,petit,peu,de,drones,tout,ça,Livraison,expresse,de,religieuse,(avec,Wi-Fi),p,#LDLChouquetterie,http://t…
Wed Apr 01 15:52:59 CEST 2015;LDLC;France;RT,@boualleli,@LDLC,#LDLChouquetterie,la,USB,Tarte,😉,http://t.co/BViWcxmCrC
Wed Apr 01 15:52:41 CEST 2015;hardwareActus;France;La,CNIL,favorable,à,l’analyse,des,flux,HTTPS,sous,conditions,http://t.co/J2AW8igovy,NextINpact,http://t.co/itPYlfot8r
Wed Apr 01 15:52:01 CEST 2015;LDLC;France;RT,@TheBlackHole08,Exclusif,A,partir,d'aujourd'hui,les,pc,@LDLC,seront,fournis,avec,@opera,#LDLChouquetterie,http://t.co/eNHl2B3QnE
Wed Apr 01 15:50:42 CEST 2015;LDLC;France;Un,Blender,à,gagner,aujourd'hui,Ca,n'est,pas,une,blague,),https://t.co/BlKHzQvema
Wed Apr 01 15:50:14 CEST 2015;LDLC;France;Les,spécu-DOS,sont,parfaits,pour,les,goûters,des,petits,),http://t.co/1HhUAk5Y9W,http://t.co/C4vRaJxtqe
Wed Apr 01 15:47:27 CEST 2015;LDLC;France;RT,@Michaelis212,@LDLC,Casque,Cookie,Edition,Xtrem,Choco,#LDLChouquetterie,http://t.co/scPh23W8MQ
Wed Apr 01 15:47:07 CEST 2015;hardwareActus;France;Une,édition,Gold,de,la,GTX,980,Matrix,ça,pousse,fort,(MàJ),http://t.co/dEwUdcVIrD,comptoir-hardware
Wed Apr 01 15:46:03 CEST 2015;Korben;Cournon d'Auvergne, France;"Is,it,legal,for,US,military,to,scan,the,public's,computers,for,kid,porn?",http://t.co/CBpfsSZBVR,#kbn
Wed Apr 01 15:44:42 CEST 2015;TopAchat;France;+1,D,RT,@l_abart96,@TopAchat,franchement,ya,pas,mieux,qu'eux,Ils,ont,un,service,et,une,qualité,irréprochable,n'achetez,que,chez,eux,^^
Wed Apr 01 15:43:58 CEST 2015;JournalDuGeek;Paris;Windows,10,Microsoft,renomme,Xbox,Music,et,Xbox,Video,http://t.co/Yd5dXe5yRW,http://t.co/uHnpeLIum4
Wed Apr 01 15:40:44 CEST 2015;hardwareActus;France;Vous,ne,devinerez,jamais,comment,Netflix,compte,envahir,un,peu,plus,votre,salon,http://t.co/1OMco6O8yV,NextINpact,http://t.co/8rZlOxQBcx
Wed Apr 01 15:40:43 CEST 2015;Korben;Cournon d'Auvergne, France;"EXCLU,Nowtech,teste,la,Nowatch,",http://t.co/Un7sl9gqFF,#kbn
Wed Apr 01 15:37:34 CEST 2015;hardwareActus;France;L,un,concept,de,moto,au,design,délirant,http://t.co/mkN3Y0f0x3
Wed Apr 01 15:37:32 CEST 2015;hardwareActus;France;[Poisson,d'avril],Samsung,annonce,le,Galaxy,Blade,Edge,http://t.co/j83cXjZury,http://t.co/GQ3Y9GODnX
Wed Apr 01 15:36:46 CEST 2015;01net;Paris - France;La,bataille,pour,de,nouvelles,fréquences,4G,va,débuter,en,juillet,http://t.co/kkSNbRyPEA
Wed Apr 01 15:35:56 CEST 2015;JournalDuGeek;Paris;Quels,jeux,nous,«,offrent,»,le,PS,Plus,et,le,Xbox,Live,ce,mois-ci ,http://t.co/4D5Vrwsxkc
Wed Apr 01 15:34:47 CEST 2015;hardwareActus;France;La,ALCATEL,ONETOUCH,Watch,proposée,à,150$,aux,USA,http://t.co/2yWP2ss1Xc,cowcotland,http://t.co/5ubIiMEiZt
Wed Apr 01 15:34:45 CEST 2015;hardwareActus;France;Asus,dévoile,le,ZenBook,Pro,UX501,un,Ultrabook,Gamer,15,pouces,http://t.co/Cm4HttVYGw,cowcotland,http://t.co/WnewTGww4u
Wed Apr 01 15:34:43 CEST 2015;hardwareActus;France;La,petite,ASUS,GTX,980,20th,Anniversary,Gold,Edition,déjà,en,précommande,http://t.co/A6JyTLNXVM,cowcotland,http://t.co/Nn4mxWwFQz
Wed Apr 01 15:34:41 CEST 2015;hardwareActus;France;Asus,officialise,son,Ultrabook,Zenbook,UX305,en,France,http://t.co/wnvVx2uzwo,cowcotland,http://t.co/YDzhgAIqjp
Wed Apr 01 15:34:32 CEST 2015;01net;Paris - France;Scrapbook,l'album,photo,Facebook,consacré,uniquement,à,votre,enfant,http://t.co/yVCRMgDJTJ
Wed Apr 01 15:33:54 CEST 2015;JournalDuGeek;Paris;Un,scanner,de,diapo,automatique,en,Lego,http://t.co/i36hVhx0gt,http://t.co/xfr415xzzr
Wed Apr 01 15:33:15 CEST 2015;hardwareActus;France;Vous,ne,devinerez,jamais,comment,Netflix,compte,envahir,un,peu,plus,votre,salon,http://t.co/i06D8799mO,pcinpact
Wed Apr 01 15:33:14 CEST 2015;hardwareActus;France;Loi,Renseignement,la,pression,s’accentue,sur,les,prestataires,de,cryptologie,http://t.co/CNbvxVCPEC,pcinpact
Wed Apr 01 15:33:13 CEST 2015;hardwareActus;France;À,2,49,euros,ce,jeu,vous,prendra,pour,un,pigeon,mais,vous,aimerez,ça,Découvrez,pourquoi,http://t.co/sO5GGrqrJ9,pcinpact
Wed Apr 01 15:30:10 CEST 2015;LDLC;France;Envie,d'un,goût,fruité,Le,framboîtier,en,alluminium,brossé,et,coeur,fondant,est,idéal,p,http://t.co/1HhUAk5Y9W,http://t.co/SSQYTEoKx8
Wed Apr 01 15:28:41 CEST 2015;JournalDuGeek;Paris;Pluton,a,besoin,de,vous,pour,se,cartographier,http://t.co/OI8Qp0601J,http://t.co/w38Mlm7Qzz
Wed Apr 01 15:28:15 CEST 2015;JournalDuGeek;Paris;RT,@Pixelistes,Un,#scanner,de,diapo,automatique,en,@LEGO_Group,http://t.co/JyL5kWayDA,http://t.co/A2H5mqxey1
Wed Apr 01 15:26:50 CEST 2015;LDLC;France;RT,@Kath0rze,Le,nougAcer,est,trop,calorique,pour,vous,Optez,pour,la,Lolli,pop-up,(Disponibles,chez,@LDLC),#LDLChouquetterie,http://t.c…
Wed Apr 01 15:26:26 CEST 2015;TopAchat;France;MSI,Z97,MPOWER,la,carte,mère,des,gros,overclocking,<3,#AtelierTopAchat,https://t.co/sMZgzXR8DX
Wed Apr 01 15:26:13 CEST 2015;rueducommerce;Paris;#BonPlan,Ce,casque,SENNHEISER,parfait,pour,systèmes,HiFi,est,à,85€90,livraison,offerte,>,http://t.co/6QReV0Y5u3,http://t.co/glZO1WFTMd
Wed Apr 01 15:24:09 CEST 2015;hardwareActus;France;[DIY],Vous,allez,aimer,ce,casque,Bluetooth,SNES,http://t.co/ygSFo3glTS,LeJournalduGeek
Wed Apr 01 15:24:08 CEST 2015;hardwareActus;France;[Poisson,d’avril],Samsung,annonce,le,Galaxy,Blade,Edge,http://t.co/V9pSDc7nb5,LeJournalduGeek
Wed Apr 01 15:24:07 CEST 2015;hardwareActus;France;Asus,dévoile,la,plus,puissante,des,GTX,980,http://t.co/REfal6DrXf,tomshardware
Wed Apr 01 15:22:06 CEST 2015;Clubic;;Quatre,Chromebook,à,venir,dont,trois,sous,les,200,euros,http://t.co/mWYavXb8lr
Wed Apr 01 15:20:50 CEST 2015;Korben;Cournon d'Auvergne, France;"Bangladesh,un,nouveau,blogueur,assassiné",http://t.co/IaG03bLcTU,#kbn
Wed Apr 01 15:20:20 CEST 2015;hardwareActus;France;MSI,GE70,2PC-405,PC,portable,17,pouces,Full,HD,mat,à,1149€,http://t.co/giBD6vQzm8,laptopspirit
Wed Apr 01 15:20:02 CEST 2015;Gamer_Network_;Grenoble;Gears,Of,War,le,prochain,opus,boudera,la,Xbox,360,http://t.co/hjHjhdz8US,http://t.co/O7zhOvjqdO
Wed Apr 01 15:20:02 CEST 2015;viedemerde;Reims, France;Aujourd'hui,ma,copine,réalise,que,ça,fait,bientôt,5,ans,que,nous,sommes,ensemble,C'est,à,dire,un…,http://t.co/oBV1yqdXFe
Wed Apr 01 15:18:53 CEST 2015;JournalDuGeek;Paris;[DIY],Vous,allez,aimer,ce,casque,Bluetooth,SNES,http://t.co/Uumz7sBSOX,http://t.co/TXHY0qtO5E
Wed Apr 01 15:17:20 CEST 2015;LDLC;France;Pendant,qu'Internet,s'amuse,avec,#AprilFools,les,animaux,s'amusent,IRL,http://t.co/ELGXOmnPyr
Wed Apr 01 15:16:42 CEST 2015;hardwareActus;France;Samsung,passe,ses,SSD,850,Evo,au,M.2,et,mSATA,jusqu'à,1To,http://t.co/tJEdLCD5Kk,cowcotland,http://t.co/VZZjj1Ctxd
Wed Apr 01 15:16:41 CEST 2015;hardwareActus;France;Google,propose,des,Chromebook,à,149,Dollars,http://t.co/mXTFmVJw3I,cowcotland,http://t.co/lsnZfdBy3J
Wed Apr 01 15:16:40 CEST 2015;hardwareActus;France;Loi,Renseignement,la,pression,s’accentue,sur,les,prestataires,de,cryptologie,http://t.co/o0SC4vvqaj,NextINpact,http://t.co/qn57CYT1fH
Wed Apr 01 15:16:39 CEST 2015;hardwareActus;France;Speedlink,propose,la,manette,Strike,NX,compatible,PC,et,PS3,http://t.co/05C7M20DU7,cowcotland,http://t.co/T6YqBc3kvI
Wed Apr 01 15:15:56 CEST 2015;Korben;Cournon d'Auvergne, France;"Laurent,De,La,Chouquetterie",http://t.co/ptYqwDkjRK,#kbn
Wed Apr 01 15:14:37 CEST 2015;hardwareActus;France;Asus,dévoile,la,plus,puissante,des,GTX,980,http://t.co/lOsJOxlqvS,toms
Wed Apr 01 15:13:11 CEST 2015;Korben;Cournon d'Auvergne, France;"[AEF],Jean-Marie,Delarue,(CNCIS),« Le,projet,de,loi,renseignement,n’est,pas,adapté,aux,libertés,publiques »",http://t.co/11MdLFS1ex,#kbn
Wed Apr 01 15:12:28 CEST 2015;Korben;Cournon d'Auvergne, France;"En,Louisiane,une,femme,a,gagné,son,combat,contre,une,des,plus,grandes,sociétés,pétrolières,du,monde",http://t.co/vQvhF9XrWy,#kbn
Wed Apr 01 15:10:38 CEST 2015;Korben;Cournon d'Auvergne, France;"Les,5,raisons,pour,lesquelles,il,faut,éviter,la,Freebox,mini,4K",http://t.co/cPXNGJwXA0,#kbn
Wed Apr 01 15:09:28 CEST 2015;LDLC;France;Confidence,aujourd'hui,suis,payé,en,chouquettes,1,tweet,/,1,chouquette
Wed Apr 01 15:07:35 CEST 2015;hardwareActus;France;A-t-on,vu,plus,belle,Dreamcast,que,cette,Dreamcast,« Half-Life »,La,réponse,est,non,http://t.co/YaJhJoMz7L,http://t.co/p5S912N1uo
Wed Apr 01 15:07:33 CEST 2015;hardwareActus;France;Deux,agents,fédéraux,accusés,du,vol,de,millions,de,bitcoins,sur,Silk,Road,http://t.co/jmOnNq9RH0,http://t.co/tqyAG0KdZ2
Wed Apr 01 15:06:43 CEST 2015;LDLC;France;RT,@Ipotu,@LDLC,ou,comment,voir,que,le,CM,à,abusé,du,sucre,le,spam,est,conséquent,et,les,chouquettes,croquantes,On,sent,du,plaisir,dans,…
Wed Apr 01 15:06:23 CEST 2015;LDLC;France;RT,@Kath0rze,Bon,pour,votre,prochain,régime,sans,GlutAntenne,le,nougAcer,En,exclusivité,chez,@LDLC,#LDLChouquetterie,http://t.co/t8RgZ…
Wed Apr 01 15:05:05 CEST 2015;hardwareActus;France;Apple,reprend,désormais,tous,les,smartphones,en,Apple,Store,pour,l’achat,d’un,#iphone,http://t.co/TO7W2USs5A,pcworld
Wed Apr 01 15:04:45 CEST 2015;hardwareActus;France;À,2,49,euros,ce,jeu,vous,prendra,pour,un,pigeon,mais,vous,aimerez,ça,Découvrez,pourquoi,http://t.co/ylksAQ5cXV,NextINpact
Wed Apr 01 15:02:48 CEST 2015;TopAchat;France;GG,@Akayate,pour,la,nouvelle,#ConfigDeLaSemaine,==>,http://t.co/uvmrYoN7BN,Merci,à,tous,pour,vos,propositions,),http://t.co/SEyEH2XxFF
Wed Apr 01 15:01:41 CEST 2015;hardwareActus;France;#14h42,Guy,Birenbaum,de,l'hyper-connexion,à,la,reconnexion,http://t.co/RN1w1rkBVw,pcinpact
Wed Apr 01 15:01:39 CEST 2015;hardwareActus;France;Windows,10,Microsoft,fait,encore,demi-tour,sur,les,licen#CES,piratées,http://t.co/LQVKt1uL8q,pcinpact
Wed Apr 01 15:00:26 CEST 2015;JVCom;France;Vous,espérez,quoi,du,Nintendo,Direct,de,ce,soir,(celui,qu'on,va,livetweeter,rappel,subtil),http://t.co/XPlXrCUZ8B
Wed Apr 01 15:00:26 CEST 2015;Gamer_Network_;Grenoble;Star,Wars,Battlefront,Le,rendez,vous,est,pris,http://t.co/omEk57AD4u,http://t.co/ncWeV98EDW
Wed Apr 01 14:57:36 CEST 2015;hardwareActus;France;Star,Citizen,passe,le,cap,des,77,millions,de,dollars,http://t.co/RAIEyuvbSw,generation-nt
Wed Apr 01 14:56:49 CEST 2015;LDLC;France;Une,pièce,unique,une,oeuvre,d'art,#LDLChouquetterie,http://t.co/rQHcWhSsSo
Wed Apr 01 14:54:46 CEST 2015;JVCom;France;RT,@Etiss21,@JVCom,pas,de,problème,il,va,être,18h,chez,moi,3
Wed Apr 01 14:52:37 CEST 2015;hardwareActus;France;#14h42,Guy,Birenbaum,de,l'hyper-connexion,à,la,reconnexion,http://t.co/J1z1UwS8MD,NextINpact,http://t.co/q0kK4Ebpre
Wed Apr 01 14:52:37 CEST 2015;hardwareActus;France;Les,vieux,tweets,du,nouveau,présentateur,du,Daily,Show,au,centre,d’une,polémique,aux,Etats-Unis,http://t.co/5VzNDtdkJi,LeJournalduGeek
Wed Apr 01 14:52:36 CEST 2015;hardwareActus;France;#CES,joueurs,de,foot,qui,auraient,pu,jouer,dans,Game,of,Thrones,http://t.co/0zHmM8G9y1,LeJournalduGeek
Wed Apr 01 14:52:35 CEST 2015;hardwareActus;France;Sawyer,le,nouveau,robot,industriel,collaboratif,http://t.co/QcweVusqBi,LeJournalduGeek
Wed Apr 01 14:52:32 CEST 2015;viedemerde;Reims, France;DJ,pas,comode,limite,armoire,a,glaçe,#LOL,#VDM,#Aieaieaie,http://t.co/w2facfoWin
Wed Apr 01 14:52:01 CEST 2015;iPhoneAddictFr;Dans la pomme;Apple,met,en,place,le,programme,de,reprise,d'iPhone,et,d'iPad,en,Chine,http://t.co/Mc4EiEJjuL,http://t.co/Cww4LFpJGo
Wed Apr 01 14:51:06 CEST 2015;LDLC;France;Pour,ceux,qui,pensent,que,#LDLChouquetterie,c'est,un,1er,avril,http://t.co/sAKBITeAfI
Wed Apr 01 14:50:09 CEST 2015;LDLC;France;La,Gofre,Pro,l'encas,idéal,des,sportifs,),Napée,de,NUCella,pour,un,goût,optimisé,),http://t.co/1HhUAk5Y9W,http://t.co/HMWiJ5wm3b
